game_id,ball_possession_home,ball_possession_away,expected_goals_home,expected_goals_away,big_chances_home,big_chances_away,total_shots_home,total_shots_away,goalkeeper_saves_home,goalkeeper_saves_away,corner_kicks_home,corner_kicks_away,fouls_home,fouls_away,passes_home,passes_away,tackles_home,tackles_away,free_kicks_home,free_kicks_away,yellow_cards_home,yellow_cards_away,shots_on_target_home,shots_on_target_away,hit_woodwork_home,hit_woodwork_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,big_chances_scored_home,big_chances_scored_away,big_chances_missed_home,big_chances_missed_away,through_balls_home,through_balls_away,touches_in_penalty_area_home,touches_in_penalty_area_away,fouled_in_final_third_home,fouled_in_final_third_away,offsides_home,offsides_away,accurate_passes_home,accurate_passes_away,throw-ins_home,throw-ins_away,final_third_entries_home,final_third_entries_away,final_third_phase_home,final_third_phase_away,long_balls_home,long_balls_away,crosses_home,crosses_away,duels_home,duels_away,dispossessed_home,dispossessed_away,ground_duels_home,ground_duels_away,aerial_duels_home,aerial_duels_away,dribbles_home,dribbles_away,tackles_won_home,tackles_won_away,total_tackles_home,total_tackles_away,interceptions_home,interceptions_away,recoveries_home,recoveries_away,clearances_home,clearances_away,errors_lead_to_a_goal_home,errors_lead_to_a_goal_away,total_saves_home,total_saves_away,goals_prevented_home,goals_prevented_away,big_saves_home,big_saves_away,high_claims_home,high_claims_away,punches_home,punches_away,goal_kicks_home,goal_kicks_away,home_h1_goals,home_h2_goals,home_normaltime,away_h1_goals,away_h2_goals,away_normaltime,match_datetime,game_winner,home_team,away_team,nameCode_home,nameCode_away,league_id,season_id,home_team_id,away_team_id,home_shots,away_shots,errors_lead_to_a_shot_home,errors_lead_to_a_shot_away,red_cards_home,red_cards_away,penalty_saves_home,penalty_saves_away,xg_diff,xg_diff_home,xg_diff_away,total_goals,total_xg,field_tilt_home,field_tilt_away,home_win,away_win,draw,home_momentum,away_momentum,league_name
13981499.0,62.0,38.0,1.18,1.37,3.0,2.0,13.0,6.0,0.0,3.0,4.0,1.0,5.0,8.0,250.0,160.0,8.0,11.0,8.0,4.0,1.0,2.0,4.0,2.0,1.0,0.0,5.0,1.0,4.0,3.0,8.0,2.0,5.0,4.0,0.0,2.0,3.0,0.0,2.0,1.0,41.0,12.0,4.0,1.0,0.0,0.0,214.0,124.0,11.0,5.0,37.0,15.0,173.0,44.0,10.0,6.0,4.0,1.0,59.0,41.0,6.0,3.0,24.0,18.0,11.0,6.0,9.0,4.0,6.0,6.0,8.0,11.0,3.0,5.0,24.0,23.0,5.0,19.0,,,0.0,3.0,-0.9764,-0.6634,0.0,2.0,1.0,0.0,,,1.0,6.0,1,1,2,0,2,2,2025-10-24 18:45:00+00:00,3.0,milan,pisa,ACM,PIS,23,76457,2692,2737,"{""xg"": [0.25134074687958, 0.019706616178155, 0.0078572714701295, 0.11788465827703, 0.23798087239265, 0.0094161871820688, 0.022533221170306, 0.061246879398823, 0.017863372340798, 0.014062385074794, 0.27657124400139, 0.057032980024815, 0.090565152466297, 0.043126735836267, 0.037818215787411, 0.035000529140234, 0.04444032907486, 0.13753844797611, 0.044637568295002, 0.012450269423425], ""count"": 20}","{""xg"": [0.021941980347037, 0.60648435354233, 0.7884, 0.022232303395867, 0.015353629365563, 0.023184727877378, 0.021765509620309, 0.01318003423512], ""count"": 8}",,,,,,,-0.19000000000000017,-0.19000000000000017,0.19000000000000017,4,2.55,0.7972350230414746,0.20276497695852536,0,0,1,5.43,4.57,Italy Serie A
13981493.0,32.0,68.0,0.32,0.21,1.0,0.0,2.0,8.0,1.0,0.0,1.0,5.0,6.0,6.0,135.0,283.0,16.0,14.0,6.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,7.0,1.0,0.0,,,,,23.0,16.0,1.0,1.0,1.0,0.0,84.0,233.0,8.0,14.0,30.0,41.0,61.0,80.0,13.0,18.0,1.0,5.0,52.0,48.0,7.0,6.0,24.0,22.0,10.0,10.0,3.0,2.0,12.0,9.0,16.0,14.0,4.0,4.0,30.0,28.0,17.0,4.0,,,1.0,0.0,-1.2015,-1.6045,1.0,1.0,2.0,0.0,,,4.0,3.0,2,1,3,0,2,2,2025-10-25 13:00:00+00:00,1.0,udinese,lecce,UDI,LEC,23,76457,2695,2689,"{""xg"": [0.2723009288311, 0.049338284879923, 0.047124855220318, 0.35841897130013, 0.16024827957153, 0.087882116436958, 0.03301328420639, 0.018960945308208], ""count"": 8}","{""xg"": [0.036678556352854, 0.026765797287226, 0.030864527449012, 0.015957010909915, 0.031962707638741, 0.031312540173531, 0.023646464571357, 0.013156018219888, 0.010583363473415, 0.033219035714865, 0.04131743311882, 0.06703770160675, 0.017375143244863], ""count"": 13}",1.0,1.0,,,,,0.11000000000000001,0.11000000000000001,-0.11000000000000001,5,0.53,0.4326241134751773,0.5673758865248227,1,0,0,1.65,8.35,Italy Serie A
13981497.0,31.0,69.0,0.17,0.24,1.0,0.0,4.0,3.0,2.0,1.0,2.0,1.0,5.0,7.0,123.0,274.0,11.0,11.0,7.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,,,1.0,0.0,,,21.0,22.0,1.0,1.0,1.0,0.0,88.0,243.0,8.0,12.0,18.0,30.0,44.0,104.0,14.0,5.0,1.0,5.0,52.0,48.0,7.0,5.0,19.0,21.0,7.0,3.0,1.0,5.0,7.0,4.0,11.0,11.0,5.0,4.0,27.0,24.0,5.0,16.0,,,2.0,1.0,0.2811,0.4899,,,0.0,1.0,,,4.0,1.0,0,0,0,0,0,0,2025-10-25 13:00:00+00:00,3.0,parma,como,PAR,COM,23,76457,2690,2704,"{""xg"": [0.022237507626414, 0.0082811396569014, 0.045236982405186, 0.091319523751736, 0.0074802692979574, 0.1146789342165, 0.016608964651823, 0.018894983455539, 0.16859759390354, 0.075347527861595], ""count"": 10}","{""xg"": [0.10118086636066, 0.092023812234402, 0.061412014067173, 0.15274573862553, 0.023458933457732, 0.014917494729161], ""count"": 6}",,,,,,,-0.06999999999999998,-0.06999999999999998,0.06999999999999998,0,0.41000000000000003,0.2972972972972973,0.7027027027027027,0,0,1,8.38,1.62,Italy Serie A
13981498.0,44.0,56.0,0.34,1.02,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,11.0,6.0,208.0,259.0,7.0,5.0,6.0,10.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,,,15.0,25.0,0.0,1.0,1.0,0.0,162.0,221.0,11.0,9.0,29.0,17.0,88.0,93.0,12.0,10.0,0.0,6.0,46.0,54.0,1.0,4.0,14.0,15.0,5.0,7.0,2.0,0.0,4.0,5.0,7.0,5.0,6.0,4.0,24.0,26.0,11.0,10.0,,,0.0,0.0,0.6262,-1.3696,1.0,0.0,1.0,0.0,,,5.0,0.0,1,2,3,0,1,1,2025-10-25 16:00:00+00:00,1.0,napoli,inter,NAP,INT,23,76457,2714,2697,"{""xg"": [0.13728326559067, 0.23033031821251, 0.065504431724548, 0.019372576847672, 0.7884, 0.091845393180847, 0.010124694555998], ""count"": 7}","{""xg"": [0.058899816125631, 0.02415900491178, 0.020286183804274, 0.02047703973949, 0.7884, 0.042189553380013, 0.070481352508068, 0.041433077305555, 0.08876633644104, 0.046133302152157, 0.044013109058142, 0.056225463747978, 0.0370455943048, 0.5188279747963, 0.04807061329484], ""count"": 15}",1.0,0.0,,,,,-0.6799999999999999,-0.6799999999999999,0.6799999999999999,4,1.36,0.4861878453038674,0.5138121546961326,1,0,0,6.54,3.46,Italy Serie A
13981488.0,25.0,75.0,0.74,0.76,2.0,1.0,3.0,13.0,3.0,2.0,0.0,5.0,5.0,5.0,97.0,277.0,13.0,5.0,5.0,5.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,6.0,0.0,3.0,2.0,7.0,1.0,6.0,1.0,0.0,1.0,1.0,,,10.0,30.0,1.0,2.0,1.0,1.0,56.0,240.0,5.0,17.0,23.0,33.0,48.0,133.0,6.0,15.0,0.0,4.0,60.0,40.0,5.0,7.0,18.0,14.0,11.0,5.0,0.0,5.0,7.0,4.0,13.0,5.0,1.0,0.0,23.0,27.0,23.0,3.0,,,3.0,2.0,0.2953,0.0076000000000001,3.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,0,1,1,0,1,1,2025-10-25 18:45:00+00:00,3.0,cremonese,atalanta,CRE,ATA,23,76457,2761,2686,"{""xg"": [0.45667180418968, 0.24952210485935, 0.061734888702631, 0.028760932385921, 0.22428698837757, 0.024794245138764, 0.037117376923561, 0.02628118917346, 0.03504940867424], ""count"": 9}","{""xg"": [0.033909849822521, 0.04004443436861, 0.11404452472925, 0.046970468014479, 0.027020851150155, 0.072337932884693, 0.067434169352055, 0.08822301030159, 0.032770056277514, 0.04409085214138, 0.073426268994808, 0.024242037907243, 0.091203890740871, 0.054777879267931, 0.04370841011405, 0.064335204660892, 0.050135098397732, 0.031806580722332, 0.11990451067686, 0.02710229344666], ""count"": 20}",,,,,,,-0.020000000000000018,-0.020000000000000018,0.020000000000000018,2,1.5,0.26519337016574585,0.7348066298342542,0,0,1,5.97,4.03,Italy Serie A
13981492.0,59.0,41.0,1.08,0.97,2.0,2.0,10.0,7.0,2.0,4.0,6.0,1.0,8.0,5.0,221.0,160.0,12.0,6.0,5.0,8.0,1.0,1.0,5.0,2.0,0.0,0.0,2.0,2.0,3.0,3.0,7.0,5.0,3.0,2.0,1.0,0.0,1.0,2.0,,,28.0,18.0,2.0,1.0,0.0,0.0,178.0,122.0,14.0,15.0,41.0,33.0,94.0,78.0,10.0,10.0,7.0,3.0,55.0,45.0,4.0,8.0,19.0,17.0,12.0,8.0,2.0,3.0,11.0,4.0,12.0,6.0,2.0,1.0,24.0,22.0,14.0,25.0,1.0,0.0,2.0,4.0,-0.1909,-0.0647,0.0,1.0,0.0,2.0,0.0,1.0,4.0,4.0,0,2,2,1,0,1,2025-10-26 11:30:00+00:00,1.0,torino,genoa,TOR,GEN,23,76457,2696,2713,"{""xg"": [0.12277171015739, 0.022864747792482, 0.28027355670929, 0.020246071740985, 0.035111375153065, 0.02139587700367, 0.36921325325966, 0.061301406472921, 0.068973563611507, 0.077381797134876, 0.031949896365404, 0.1238050609827, 0.1102451980114], ""count"": 13}","{""xg"": [0.55716359615326, 0.01398239005357, 0.22762617468834, 0.081047922372818, 0.062543004751205, 0.091282062232494, 0.06698252260685, 0.29565700888634, 0.03291018679738, 0.026093825697899, 0.61222207546234], ""count"": 11}",1.0,0.0,,,,,0.1100000000000001,0.1100000000000001,-0.1100000000000001,3,2.05,0.5465116279069767,0.45348837209302323,1,0,0,2.28,7.72,Italy Serie A
13981489.0,36.0,64.0,1.2,0.3,2.0,2.0,4.0,4.0,0.0,2.0,2.0,1.0,8.0,9.0,168.0,300.0,10.0,6.0,9.0,8.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,15.0,11.0,3.0,1.0,1.0,2.0,115.0,256.0,5.0,9.0,35.0,35.0,76.0,88.0,6.0,8.0,3.0,0.0,62.0,38.0,3.0,4.0,21.0,14.0,8.0,4.0,4.0,1.0,5.0,4.0,10.0,6.0,6.0,5.0,24.0,27.0,9.0,12.0,,,0.0,2.0,-0.9177,0.254,1.0,0.0,1.0,0.0,,,3.0,3.0,1,1,2,0,2,2,2025-10-26 14:00:00+00:00,3.0,hellas_verona,cagliari,VER,CAG,23,76457,2701,2719,"{""xg"": [0.014432603493333, 0.43850356340408, 0.59248667955399, 0.15750879049301, 0.011496622115374, 0.6691090464592, 0.14987669885159, 0.022212250158191, 0.054899893701077, 0.010698521509767], ""count"": 10}","{""xg"": [0.042567607015371, 0.026532743126154, 0.21612575650215, 0.016356024891138, 0.035680659115314, 0.030631545931101, 0.071255296468735], ""count"": 7}",,,,,,,0.8999999999999999,0.8999999999999999,-0.8999999999999999,4,1.5,0.4634146341463415,0.5365853658536586,0,0,1,7.13,2.87,Italy Serie A
13981496.0,40.0,60.0,0.3,1.24,0.0,3.0,6.0,8.0,4.0,0.0,3.0,5.0,7.0,8.0,158.0,247.0,11.0,6.0,8.0,7.0,1.0,1.0,0.0,4.0,0.0,1.0,4.0,3.0,2.0,1.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,21.0,19.0,1.0,1.0,0.0,1.0,120.0,200.0,10.0,13.0,21.0,33.0,58.0,90.0,11.0,14.0,2.0,1.0,52.0,48.0,4.0,2.0,25.0,16.0,5.0,12.0,6.0,4.0,8.0,4.0,11.0,6.0,6.0,0.0,23.0,27.0,15.0,14.0,,,4.0,0.0,0.4789,0.3894,1.0,1.0,2.0,1.0,2.0,0.0,2.0,4.0,0,0,0,1,0,1,2025-10-26 14:00:00+00:00,2.0,sassuolo,roma,SAS,ASR,23,76457,2793,2702,"{""xg"": [0.032122027128935, 0.11347430199385, 0.058646809309721, 0.023632114753127, 0.034233491867781, 0.042915616184473, 0.30245986580849, 0.016848381608725, 0.02642616815865, 0.067364364862442, 0.33795455098152], ""count"": 11}","{""xg"": [0.06634809076786, 0.050125360488892, 0.17013964056969, 0.23800273239613, 0.0663196220994, 0.06983595341444, 0.52869254350662, 0.053651001304388, 0.048469178378582, 0.11239346116781, 0.022040832787752, 0.17922653257847, 0.084617622196674, 0.03960482776165, 0.023095551878214], ""count"": 15}",1.0,0.0,,,,,-0.94,-0.94,0.94,1,1.54,0.3918918918918919,0.6081081081081081,0,1,0,8.38,1.62,Italy Serie A
13981502.0,59.0,41.0,2.86,0.42,5.0,1.0,14.0,3.0,0.0,3.0,3.0,2.0,6.0,11.0,151.0,110.0,7.0,5.0,9.0,6.0,2.0,4.0,6.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,11.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,,,21.0,17.0,4.0,0.0,1.0,2.0,115.0,72.0,11.0,10.0,26.0,24.0,52.0,48.0,13.0,5.0,3.0,2.0,60.0,40.0,3.0,3.0,17.0,13.0,7.0,3.0,1.0,2.0,6.0,4.0,7.0,5.0,4.0,6.0,14.0,10.0,1.0,21.0,,,0.0,3.0,-0.1428,0.5325,1.0,2.0,,,2.0,3.0,0.0,6.0,0,2,2,1,1,2,2025-10-26 17:00:00+00:00,3.0,fiorentina,bologna,FIO,BOL,23,76457,2693,2685,"{""xg"": [0.48973017930984, 0.053094126284122, 0.7884, 0.067270956933498, 0.011906160973012, 0.023818869143724, 0.050689738243818, 0.7884, 0.28268522024155, 0.019224034622312, 0.012440019287169, 0.06676509976387, 0.1064401268959, 0.12545844912529, 0.085343070328236, 0.033794533461332, 0.50446599721909, 0.067267201840878, 0.16771149635315], ""count"": 19}","{""xg"": [0.11752801388502, 0.026952544227242, 0.69777154922485, 0.029964143410325, 0.12997944653034, 0.015882330015302], ""count"": 6}",,,0.0,1.0,,,2.44,2.44,-2.44,4,3.28,0.52,0.48,0,0,1,3.23,6.77,Italy Serie A
13981500.0,42.0,58.0,0.49,0.75,0.0,2.0,9.0,7.0,4.0,2.0,2.0,4.0,6.0,9.0,172.0,226.0,5.0,5.0,9.0,6.0,1.0,3.0,2.0,4.0,0.0,0.0,4.0,1.0,3.0,2.0,6.0,5.0,3.0,2.0,,,0.0,2.0,0.0,1.0,27.0,26.0,0.0,3.0,0.0,1.0,137.0,195.0,8.0,7.0,22.0,30.0,46.0,98.0,9.0,13.0,3.0,2.0,54.0,46.0,2.0,2.0,17.0,14.0,9.0,8.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,21.0,22.0,17.0,6.0,0.0,1.0,4.0,2.0,0.7572,-0.673,1.0,0.0,1.0,0.0,2.0,0.0,3.0,5.0,1,0,1,0,0,0,2025-10-26 19:45:00+00:00,1.0,lazio,juventus,LAZ,JUV,23,76457,2699,2687,"{""xg"": [0.042775917798281, 0.052812412381172, 0.08178348839283, 0.065411113202572, 0.041521552950144, 0.046417340636253, 0.077085636556149, 0.032882675528526, 0.038478266447783, 0.13605707883835, 0.093639470636845, 0.08715033531189, 0.020451180636883], ""count"": 13}","{""xg"": [0.071651108562946, 0.065659448504448, 0.066723354160786, 0.42519503831863, 0.036698661744595, 0.035931099206209, 0.047198511660099, 0.030773522332311, 0.2236475944519, 0.043512906879187, 0.11458870023489, 0.042577881366014, 0.036644209176302, 0.24708281457424], ""count"": 14}",0.0,1.0,,,,,-0.26,-0.26,0.26,1,1.24,0.3194444444444444,0.6805555555555556,1,0,0,7.75,2.25,Italy Serie A
13981509.0,52.0,48.0,1.07,0.36,1.0,1.0,6.0,6.0,1.0,2.0,3.0,3.0,4.0,8.0,197.0,185.0,21.0,14.0,7.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,,,1.0,1.0,,,13.0,26.0,3.0,1.0,1.0,0.0,160.0,153.0,13.0,14.0,34.0,17.0,61.0,88.0,16.0,6.0,3.0,2.0,55.0,45.0,6.0,15.0,29.0,25.0,8.0,5.0,2.0,8.0,13.0,10.0,21.0,14.0,5.0,7.0,19.0,27.0,13.0,11.0,,,1.0,2.0,0.085,0.9515,0.0,1.0,,,1.0,0.0,2.0,2.0,0,0,0,0,1,1,2025-10-28 17:30:00+00:00,2.0,lecce,napoli,LEC,NAP,23,76457,2689,2714,"{""xg"": [0.020715527236462, 0.022366747260094, 0.039893668144941, 0.7884, 0.042542483657598, 0.1542559415102, 0.095154762268066], ""count"": 7}","{""xg"": [0.023750076070428, 0.06601494550705, 0.062771543860435, 0.1162218824029, 0.081509530544281, 0.014453034847975, 0.070207014679909, 0.026374649256468, 0.11963395029306, 0.046072974801064, 0.056911613792181, 0.11624865233898, 0.01438672374934, 0.014942136593163], ""count"": 14}",,,,,0.0,1.0,0.7100000000000001,0.7100000000000001,-0.7100000000000001,1,1.4300000000000002,0.40939597315436244,0.5906040268456376,0,1,0,4.93,5.07,Italy Serie A
13981501.0,53.0,47.0,0.52,0.31,0.0,0.0,7.0,4.0,0.0,1.0,5.0,2.0,6.0,4.0,239.0,218.0,4.0,8.0,4.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,5.0,4.0,2.0,0.0,,,0.0,0.0,,,20.0,14.0,2.0,2.0,0.0,0.0,217.0,185.0,7.0,8.0,35.0,26.0,130.0,55.0,15.0,5.0,2.0,3.0,43.0,57.0,3.0,3.0,13.0,16.0,3.0,5.0,5.0,2.0,3.0,4.0,4.0,8.0,5.0,4.0,28.0,25.0,7.0,14.0,,,0.0,1.0,-0.4687,-0.5509,0.0,2.0,0.0,1.0,2.0,0.0,4.0,3.0,1,0,1,1,0,1,2025-10-28 19:45:00+00:00,3.0,atalanta,milan,ATA,ACM,23,76457,2686,2692,"{""xg"": [0.16039437055588, 0.013805222697556, 0.10479341447353, 0.04989105463028, 0.065456591546535, 0.10509921610355, 0.025135835632682, 0.024056240916252, 0.057402495294809, 0.12259344011545, 0.023107340559363, 0.15772345662117, 0.079918473958969, 0.020305955782533, 0.037650853395462, 0.078315772116184, 0.21408405900002], ""count"": 17}","{""xg"": [0.14703468978405, 0.051054708659649, 0.050366062670946, 0.075605101883411, 0.063609935343266, 0.011912709102035], ""count"": 6}",1.0,1.0,,,,,0.21000000000000002,0.21000000000000002,-0.21000000000000002,2,0.8300000000000001,0.7027027027027027,0.2972972972972973,0,0,1,7.13,2.87,Italy Serie A
13981507.0,66.0,34.0,0.63,0.27,2.0,0.0,7.0,6.0,5.0,1.0,0.0,0.0,8.0,10.0,268.0,140.0,5.0,8.0,10.0,8.0,1.0,2.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,3.0,0.0,0.0,0.0,233.0,87.0,10.0,14.0,26.0,29.0,119.0,39.0,7.0,11.0,1.0,2.0,59.0,41.0,6.0,3.0,17.0,17.0,16.0,6.0,4.0,2.0,2.0,3.0,5.0,8.0,8.0,3.0,28.0,23.0,13.0,9.0,2.0,0.0,5.0,1.0,0.3818,-1.3848,,,,,,,1.0,3.0,1,2,3,1,0,1,2025-10-29 17:30:00+00:00,1.0,como,hellas_verona,COM,VER,23,76457,2704,2701,"{""xg"": [0.23882663249969, 0.011021550744772, 0.075526140630245, 0.023308267816901, 0.17787650227547, 0.066217549145222, 0.037661906331778, 0.041813991963863, 0.32843181490898, 0.27949199080467, 0.035927630960941, 0.03347984328866, 0.19569592177868, 0.0084176333621144, 0.036707315593958], ""count"": 15}","{""xg"": [0.014248066581786, 0.17427183687687, 0.054215405136347, 0.048503275960684, 0.030846204608679, 0.021670198068023, 0.046563729643822, 0.18779236078262, 0.47053158283234, 0.042948797345161, 0.04098254814744, 0.42888683080673, 0.031970091164112], ""count"": 13}",,,,,,,0.36,0.36,-0.36,4,0.9,0.7531645569620253,0.2468354430379747,1,0,0,3.49,6.51,Italy Serie A
13981508.0,60.0,40.0,1.91,0.28,2.0,1.0,17.0,4.0,1.0,5.0,5.0,3.0,3.0,7.0,231.0,160.0,5.0,7.0,6.0,3.0,1.0,2.0,6.0,1.0,1.0,0.0,5.0,2.0,6.0,1.0,12.0,3.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,49.0,12.0,2.0,1.0,0.0,0.0,196.0,125.0,8.0,6.0,24.0,10.0,84.0,36.0,22.0,9.0,6.0,1.0,53.0,47.0,5.0,4.0,12.0,12.0,13.0,10.0,2.0,2.0,3.0,2.0,5.0,7.0,3.0,0.0,24.0,22.0,12.0,20.0,1.0,0.0,1.0,5.0,-0.361,0.6723,1.0,4.0,,,0.0,1.0,3.0,6.0,1,2,3,1,0,1,2025-10-29 17:30:00+00:00,1.0,juventus,udinese,JUV,UDI,23,76457,2687,2695,"{""xg"": [0.09571698307991, 0.047208838164806, 0.7884, 0.099146813154221, 0.024886634200811, 0.06700948625803, 0.14383678138256, 0.026936845853925, 0.023637818172574, 0.035076886415482, 0.024955345317721, 0.023467291146517, 0.013211459852755, 0.27180451154709, 0.031473241746426, 0.013623795472085, 0.17563314735889, 0.074485182762146, 0.093538522720337, 0.060380753129721, 0.021396508440375, 0.040057085454464, 0.073218189179897, 0.10783639550209, 0.7884], ""count"": 25}","{""xg"": [0.15338419377804, 0.015773763880134, 0.10214827954769, 0.0503009557724, 0.076365783810616, 0.042824395000935, 0.042370412498713, 0.050969459116459], ""count"": 8}",2.0,1.0,,,,,1.63,1.63,-1.63,4,2.19,0.7,0.3,1,0,0,8.75,1.25,Italy Serie A
13981512.0,64.0,36.0,0.77,0.91,0.0,2.0,14.0,4.0,3.0,2.0,6.0,1.0,7.0,3.0,259.0,147.0,9.0,8.0,3.0,7.0,0.0,2.0,4.0,4.0,0.0,0.0,7.0,0.0,3.0,0.0,9.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,11.0,1.0,2.0,0.0,0.0,220.0,105.0,12.0,6.0,33.0,24.0,111.0,37.0,5.0,9.0,5.0,0.0,54.0,46.0,4.0,5.0,19.0,18.0,13.0,9.0,8.0,3.0,4.0,5.0,9.0,8.0,6.0,5.0,25.0,23.0,10.0,20.0,,,3.0,2.0,0.7299,-0.3966,1.0,0.0,1.0,1.0,,,1.0,8.0,0,2,2,0,1,1,2025-10-29 17:30:00+00:00,1.0,roma,parma,ASR,PAR,23,76457,2702,2690,"{""xg"": [0.036830008029938, 0.070746719837189, 0.022862421348691, 0.15549890697002, 0.055692344903946, 0.021843073889613, 0.066816173493862, 0.047756988555193, 0.024599187076092, 0.03873972222209, 0.031039863824844, 0.070373199880123, 0.015353715978563, 0.11096564680338, 0.0038157410454005, 0.1827734708786, 0.018307544291019, 0.038739498704672], ""count"": 18}","{""xg"": [0.50127959251404, 0.043761391192675, 0.26297277212143, 0.012351180426776, 0.031069150194526, 0.12020678073168, 0.11633745580912, 0.037760607898235], ""count"": 8}",,,,,,,-0.14,-0.14,0.14,3,1.6800000000000002,0.75,0.25,1,0,0,4.59,5.41,Italy Serie A
13981504.0,64.0,36.0,0.36,0.26,0.0,0.0,8.0,6.0,2.0,1.0,2.0,3.0,7.0,10.0,226.0,126.0,15.0,12.0,10.0,7.0,2.0,1.0,1.0,2.0,0.0,0.0,6.0,2.0,1.0,2.0,3.0,2.0,5.0,4.0,,,0.0,0.0,1.0,0.0,23.0,14.0,2.0,0.0,0.0,2.0,191.0,82.0,21.0,8.0,43.0,19.0,130.0,33.0,19.0,16.0,2.0,0.0,49.0,51.0,8.0,11.0,29.0,22.0,10.0,18.0,4.0,4.0,3.0,5.0,15.0,12.0,1.0,6.0,16.0,19.0,13.0,12.0,,,2.0,1.0,0.1088,0.8578,0.0,2.0,,,0.0,1.0,3.0,9.0,0,0,0,0,0,0,2025-10-29 19:45:00+00:00,3.0,bologna,torino,BOL,TOR,23,76457,2685,2696,"{""xg"": [0.017165925353765, 0.028684955090284, 0.018757475540042, 0.03667376935482, 0.085855968296528, 0.061542246490717, 0.088384062051773, 0.026559479534626, 0.015103161334991, 0.022063190117478, 0.026698587462306], ""count"": 11}","{""xg"": [0.025688769295812, 0.050588805228472, 0.012433390133083, 0.039437409490347, 0.11435466259718, 0.01580279506743, 0.081909835338593, 0.20427626371384], ""count"": 8}",1.0,0.0,,,,,0.09999999999999998,0.09999999999999998,-0.09999999999999998,0,0.62,0.7975460122699386,0.20245398773006135,0,0,1,1.65,8.35,Italy Serie A
13981505.0,63.0,37.0,0.76,0.61,1.0,2.0,9.0,4.0,1.0,1.0,4.0,2.0,7.0,8.0,184.0,113.0,9.0,14.0,8.0,7.0,2.0,1.0,1.0,2.0,0.0,0.0,5.0,2.0,3.0,0.0,6.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,,,20.0,12.0,1.0,1.0,1.0,0.0,125.0,54.0,10.0,12.0,28.0,26.0,60.0,42.0,14.0,8.0,4.0,2.0,53.0,47.0,9.0,3.0,19.0,22.0,20.0,13.0,3.0,1.0,4.0,7.0,9.0,14.0,9.0,5.0,29.0,21.0,8.0,19.0,,,1.0,1.0,-0.8614,0.0783,1.0,1.0,1.0,1.0,0.0,1.0,3.0,8.0,0,0,0,1,1,2,2025-10-29 19:45:00+00:00,2.0,genoa,cremonese,GEN,CRE,23,76457,2713,2761,"{""xg"": [0.028209840878844, 0.033562049269676, 0.063265778124332, 0.10984533280134, 0.038894921541214, 0.33017346262932, 0.10500403493643, 0.044712103903294, 0.010118063539267, 0.073799833655357, 0.015495353378356, 0.025097137317061, 0.15910911560059, 0.13698130846024, 0.068581581115723, 0.06977953016758], ""count"": 16}","{""xg"": [0.29188853502274, 0.037093210965395, 0.12131004780531, 0.20788860321045, 0.16148449480534, 0.17227846384048, 0.037194885313511, 0.021718289703131, 0.010931654833257, 0.17443944513798, 0.073874145746231], ""count"": 11}",,,,,,,0.15000000000000002,0.15000000000000002,-0.15000000000000002,2,1.37,0.5882352941176471,0.4117647058823529,0,1,0,9.69,0.31,Italy Serie A
